row_id,engagement_score
89344,3.0943694
89345,3.7697976
89346,3.8243184
89347,3.1948829
89348,3.1706522
89349,3.5571835
89350,4.130549
89351,2.9756286
89352,3.686729
89353,4.092274
89354,2.7033525
89355,4.155981
89356,4.16997
89357,3.9885283
89358,3.261745
89359,3.6103513
89360,3.349934
89361,4.1152325
89362,3.8346221
89363,2.8069475
89364,4.185355
89365,3.481099
89366,3.680839
89367,3.560811
89368,4.2458963
89369,3.3224738
89370,3.5954638
89371,4.2573557
89372,3.7902796
89373,2.8470397
89374,3.1697738
89375,4.0093956
89376,4.275155
89377,4.1514783
89378,4.2567854
89379,3.4689195
89380,4.0954013
89381,3.6564023
89382,3.9377584
89383,2.7170026
89384,3.9111028
89385,4.344246
89386,3.1915603
89387,3.3096764
89388,4.0781264
89389,3.1795433
89390,4.180992
89391,3.9893105
89392,3.042193
89393,2.7859602
89394,3.9063804
89395,3.163337
89396,3.6858487
89397,3.7194626
89398,3.6436222
89399,2.5804691
89400,2.8449802
89401,3.5503986
89402,3.234071
89403,4.1621747
89404,3.3803592
89405,3.0752716
89406,3.9459338
89407,3.9480634
89408,3.2262313
89409,4.0678635
89410,2.4285996
89411,3.630175
89412,3.7851481
89413,4.245757
89414,3.949775
89415,2.698904
89416,2.9887311
89417,3.5771663
89418,3.0857613
89419,4.183598
89420,1.9006007
89421,2.751005
89422,3.2518985
89423,3.5527713
89424,3.4831438
89425,3.6003225
89426,3.8484268
89427,2.8784409
89428,3.9928377
89429,3.6032958
89430,3.6568856
89431,3.1957037
89432,3.7613122
89433,4.1263576
89434,4.3514047
89435,2.6381366
89436,2.1824684
89437,2.2191792
89438,3.5591197
89439,2.401376
89440,4.2709956
89441,2.7916195
89442,3.9070816
89443,3.2221665
89444,3.453036
89445,4.524636
89446,3.6591322
89447,2.2774856
89448,3.1122878
89449,3.040672
89450,2.3465886
89451,4.245626
89452,3.9744668
89453,3.2186835
89454,2.4256582
89455,3.1279461
89456,2.9530542
89457,3.9806828
89458,4.2446632
89459,2.6135705
89460,3.5585964
89461,3.4407635
89462,3.8031802
89463,3.037154
89464,3.5148206
89465,3.7943053
89466,4.2725863
89467,2.9252582
89468,3.517741
89469,2.379799
89470,1.5846424
89471,3.7631214
89472,4.065437
89473,2.6638234
89474,3.2449224
89475,3.7554407
89476,3.4581177
89477,3.2867422
89478,3.113792
89479,2.8572366
89480,3.675804
89481,3.7645688
89482,3.7016113
89483,3.592848
89484,3.4366076
89485,3.8721943
89486,3.9958827
89487,4.34201
89488,3.2021182
89489,4.012796
89490,3.72731
89491,3.295601
89492,3.7668319
89493,4.2183037
89494,4.064207
89495,3.3804998
89496,2.6786816
89497,2.8873603
89498,3.3071914
89499,3.2661228
89500,3.2664926
89501,3.2611594
89502,2.685507
89503,4.0277114
89504,2.4534373
89505,4.3500514
89506,2.7798996
89507,3.8242245
89508,3.3225
89509,3.791475
89510,4.0509467
89511,3.9364114
89512,3.9196372
89513,4.1898355
89514,3.713085
89515,3.722251
89516,2.4312458
89517,3.15402
89518,3.4199364
89519,3.5426173
89520,3.892898
89521,4.268448
89522,2.0346537
89523,4.071417
89524,3.5798056
89525,4.046642
89526,3.901732
89527,3.2769275
89528,3.792002
89529,3.4578521
89530,4.007768
89531,3.8335497
89532,4.051545
89533,2.670538
89534,3.8242693
89535,3.6605961
89536,3.8892002
89537,3.4785216
89538,3.2603035
89539,2.0491784
89540,2.658313
89541,3.2630436
89542,3.7958572
89543,3.4139664
89544,4.134628
89545,2.8556037
89546,4.18875
89547,4.225715
89548,3.1732774
89549,3.111322
89550,3.8918588
89551,3.199034
89552,3.2841468
89553,3.5541315
89554,4.02339
89555,3.368235
89556,3.0525646
89557,2.888108
89558,3.1955988
89559,3.3468146
89560,3.4788995
89561,4.400623
89562,3.9434547
89563,3.522234
89564,3.4514863
89565,4.0064383
89566,2.762012
89567,2.536846
89568,1.806608
89569,4.153909
89570,3.0994625
89571,3.5695455
89572,3.6258523
89573,2.9442027
89574,3.6650167
89575,3.1598473
89576,3.9667623
89577,3.2327368
89578,4.161241
89579,3.9924815
89580,4.384086
89581,4.2465134
89582,2.8455858
89583,3.695424
89584,2.1709738
89585,3.8343437
89586,3.228067
89587,4.1077824
89588,3.711758
89589,4.1056633
89590,3.9586139
89591,2.2546163
89592,3.3844826
89593,3.7702055
89594,3.3473313
89595,4.302544
89596,3.6816225
89597,4.080282
89598,3.5512087
89599,3.3131382
89600,2.7317712
89601,4.0937257
89602,4.0686975
89603,3.6585908
89604,3.0556953
89605,2.345557
89606,3.1067176
89607,2.5096436
89608,4.115767
89609,4.1959453
89610,2.9678388
89611,3.428786
89612,3.9574287
89613,3.791465
89614,3.254527
89615,3.3857708
89616,4.027909
89617,2.8260663
89618,4.006711
89619,3.6138418
89620,2.9281406
89621,2.78179
89622,3.3152726
89623,3.544402
89624,3.7903547
89625,3.910941
89626,3.8650382
89627,3.165601
89628,3.6426098
89629,3.767727
89630,4.4558516
89631,2.7896876
89632,2.1043077
89633,3.8571303
89634,3.7263827
89635,3.0651026
89636,3.060084
89637,3.9896796
89638,3.4557106
89639,3.910807
89640,3.534096
89641,3.523104
89642,3.2636666
89643,3.6827693
89644,3.166448
89645,3.666544
89646,2.2071042
89647,4.213733
89648,2.2814617
89649,3.2584012
89650,3.9255857
89651,2.7138479
89652,3.430649
89653,3.0590298
89654,3.4237971
89655,4.3959613
89656,3.6430123
89657,2.8704395
89658,4.112851
89659,3.8664312
89660,4.3445992
89661,3.6032379
89662,3.3037612
89663,3.8118322
89664,3.691467
89665,3.4275544
89666,3.7067952
89667,2.6360674
89668,3.955454
89669,3.6144233
89670,3.80003
89671,2.7550814
89672,3.42778
89673,3.2964609
89674,1.9281408
89675,3.6449046
89676,2.922132
89677,4.351118
89678,3.8582077
89679,3.9090064
89680,3.3978877
89681,4.1767154
89682,3.9839785
89683,3.9209707
89684,3.9205456
89685,3.7746785
89686,3.868037
89687,2.7130444
89688,2.5742729
89689,4.026175
89690,2.8712208
89691,3.41773
89692,2.2502325
89693,4.037178
89694,3.9689088
89695,4.2943854
89696,3.3646033
89697,3.3162868
89698,3.6344016
89699,3.5763917
89700,2.702441
89701,4.2671022
89702,2.7540212
89703,3.862514
89704,4.057705
89705,3.1740613
89706,2.3399885
89707,4.17466
89708,3.4373436
89709,2.498199
89710,2.9853618
89711,2.3291793
89712,4.2114716
89713,3.496349
89714,4.0722127
89715,1.7276686
89716,3.485369
89717,2.2329705
89718,4.2517667
89719,4.0582757
89720,2.4897282
89721,3.484108
89722,4.0452237
89723,2.9111955
89724,2.7369883
89725,3.6101239
89726,2.7659957
89727,3.2317095
89728,3.5595977
89729,3.568551
89730,2.8045738
89731,3.944753
89732,3.260971
89733,2.877225
89734,4.0411615
89735,4.242095
89736,3.6293702
89737,3.504556
89738,4.4444017
89739,3.201481
89740,3.9971254
89741,3.4925287
89742,3.7422066
89743,2.8625693
89744,2.461469
89745,3.3757586
89746,3.2089458
89747,3.379813
89748,1.5506852
89749,2.8063946
89750,3.5482173
89751,3.1317139
89752,4.3143663
89753,3.6949098
89754,3.9440045
89755,3.8288016
89756,4.2481084
89757,2.484137
89758,4.411081
89759,3.643488
89760,3.2683501
89761,3.4456496
89762,3.0107837
89763,3.3943696
89764,3.2954283
89765,3.2005725
89766,2.5425818
89767,3.646026
89768,3.6640747
89769,4.136745
89770,1.887758
89771,4.688166
89772,3.1641507
89773,4.1060796
89774,4.5712824
89775,3.83199
89776,2.6232424
89777,4.1573944
89778,2.2859333
89779,3.8644743
89780,3.6266494
89781,3.5627925
89782,3.9371865
89783,3.9180968
89784,3.0081716
89785,3.887034
89786,3.9724452
89787,3.687821
89788,3.9020658
89789,4.3108196
89790,3.4442246
89791,4.184448
89792,3.3789294
89793,3.0776563
89794,3.227052
89795,2.909166
89796,2.2029438
89797,3.6592746
89798,3.6052444
89799,1.6615535
89800,2.725368
89801,3.2221596
89802,2.985066
89803,4.196947
89804,2.8678741
89805,3.2044997
89806,4.430195
89807,3.7988214
89808,3.923462
89809,2.3917804
89810,3.82601
89811,3.2060018
89812,3.3496122
89813,3.9459307
89814,4.0978594
89815,2.7543166
89816,2.8197973
89817,3.934889
89818,3.4394534
89819,2.8378935
89820,3.1430545
89821,2.911803
89822,3.6599388
89823,3.3549726
89824,3.3382964
89825,4.443036
89826,4.239662
89827,3.9550927
89828,2.8966439
89829,3.2643173
89830,3.8080053
89831,4.157206
89832,4.0184712
89833,4.2242527
89834,3.695363
89835,3.243139
89836,3.4768434
89837,2.6031065
89838,3.6197677
89839,4.314575
89840,3.4684608
89841,3.481295
89842,3.1433115
89843,4.056769
89844,3.5732148
89845,3.3014162
89846,3.5990903
89847,1.9569536
89848,3.9439433
89849,3.428535
89850,3.2562006
89851,3.3361275
89852,2.9965189
89853,4.0742807
89854,3.9334123
89855,2.9867733
89856,3.6901565
89857,4.006375
89858,3.912489
89859,3.488352
89860,3.2318923
89861,4.24094
89862,4.217645
89863,4.134833
89864,2.5106132
89865,3.640614
89866,3.674517
89867,3.9348347
89868,4.260467
89869,2.3946083
89870,3.4241245
89871,4.023913
89872,4.005684
89873,3.6334581
89874,3.435691
89875,2.79446
89876,4.116701
89877,4.201102
89878,4.1717243
89879,4.0126686
89880,3.5781705
89881,3.3586512
89882,3.280886
89883,3.0865004
89884,3.1874902
89885,4.2444787
89886,4.3963375
89887,2.542533
89888,3.5971
89889,3.9870813
89890,4.177723
89891,3.9141867
89892,3.4091682
89893,3.3354442
89894,3.9304428
89895,3.3630743
89896,3.1148894
89897,3.1238265
89898,3.7038016
89899,4.138233
89900,3.6814187
89901,4.0340257
89902,4.093297
89903,4.3210397
89904,4.0666523
89905,3.1517005
89906,4.3432965
89907,2.9467258
89908,3.2665658
89909,3.427364
89910,2.6889966
89911,3.395137
89912,4.1687746
89913,3.431451
89914,3.8793647
89915,4.009278
89916,3.585399
89917,2.4859636
89918,3.322236
89919,2.9747636
89920,3.915016
89921,3.924812
89922,3.3367193
89923,3.227497
89924,3.3272092
89925,2.8339665
89926,3.9282513
89927,3.8524566
89928,3.5486493
89929,3.974514
89930,3.6128695
89931,3.494359
89932,3.5766222
89933,3.3471346
89934,2.4517744
89935,2.371744
89936,3.2213168
89937,2.985256
89938,2.4715824
89939,3.9280524
89940,4.1862555
89941,3.7932074
89942,4.184896
89943,2.147446
89944,3.8224885
89945,3.6454377
89946,4.1813483
89947,3.2268734
89948,2.9229264
89949,4.047482
89950,3.7821949
89951,4.2619085
89952,3.5220475
89953,3.6360664
89954,3.726386
89955,3.7657337
89956,2.3770576
89957,3.0300443
89958,3.766696
89959,3.6433103
89960,2.3960164
89961,3.801919
89962,3.5100143
89963,3.7413568
89964,2.5753787
89965,2.5412915
89966,4.1899486
89967,4.11246
89968,3.6882262
89969,3.508929
89970,3.2699628
89971,3.498051
89972,3.5459454
89973,4.1015534
89974,4.330171
89975,3.394852
89976,2.8178566
89977,3.775624
89978,3.4912095
89979,3.3499725
89980,3.5097113
89981,3.6146653
89982,3.9777527
89983,3.474793
89984,4.506615
89985,4.003391
89986,2.683703
89987,3.7041838
89988,3.779244
89989,4.2071815
89990,4.1919894
89991,3.487569
89992,4.033076
89993,3.99767
89994,3.7598732
89995,3.0344276
89996,4.0907993
89997,4.4441695
89998,3.6275263
89999,2.63629
90000,3.5021303
90001,4.2166023
90002,3.9792001
90003,3.6221123
90004,2.5994985
90005,4.1121526
90006,4.072687
90007,3.9219036
90008,2.346286
90009,3.5712707
90010,3.431124
90011,2.9376385
90012,4.061529
90013,3.3592815
90014,2.6762505
90015,1.8888452
90016,4.06451
90017,3.6269865
90018,2.9593232
90019,3.414914
90020,3.7081256
90021,3.7717597
90022,2.9705098
90023,4.098009
90024,2.5273602
90025,3.5948303
90026,3.1983683
90027,3.6773093
90028,3.0632582
90029,4.1837482
90030,2.8123188
90031,4.3915796
90032,2.8782396
90033,1.4128872
90034,3.428416
90035,3.622867
90036,3.6168792
90037,4.0571604
90038,3.7996597
90039,4.0665016
90040,2.6693182
90041,3.5065877
90042,2.6208992
90043,3.5375934
90044,3.3676767
90045,3.7469606
90046,3.2622974
90047,3.3297398
90048,3.8064141
90049,4.165603
90050,4.056334
90051,3.5104275
90052,4.128815
90053,4.1451116
90054,3.7460399
90055,3.4645345
90056,3.234515
90057,2.8618238
90058,3.3402736
90059,3.618132
90060,3.8517308
90061,2.598453
90062,3.8580463
90063,3.1929808
90064,4.1198225
90065,3.8687062
90066,4.2135
90067,4.3142934
90068,2.8160152
90069,2.9405954
90070,3.6784315
90071,2.6266644
90072,2.6766896
90073,3.8232756
90074,3.3736594
90075,3.1685452
90076,4.060261
90077,4.347223
90078,3.647561
90079,4.640356
90080,2.851906
90081,4.180503
90082,3.8967957
90083,3.574751
90084,3.9999583
90085,4.0484843
90086,3.7423973
90087,3.5974803
90088,4.3594246
90089,3.142014
90090,3.585135
90091,3.4694793
90092,4.5932245
90093,3.9527838
90094,3.3285465
90095,3.7717254
90096,2.6693666
90097,3.5439134
90098,3.9980083
90099,3.4211667
90100,2.811233
90101,3.5437436
90102,3.1121595
90103,3.7005322
90104,3.763443
90105,3.3697946
90106,4.049026
90107,2.5681865
90108,3.8446448
90109,3.3516884
90110,3.7852113
90111,3.9450784
90112,2.4247887
90113,3.3889654
90114,2.2081292
90115,2.1167698
90116,3.8182042
90117,3.7234163
90118,3.250013
90119,3.6624627
90120,2.7047234
90121,3.9855988
90122,3.6140456
90123,3.6167197
90124,3.4245052
90125,3.9434142
90126,2.9561868
90127,3.7683785
90128,3.4996397
90129,3.8677957
90130,3.9425616
90131,3.3090274
90132,3.5113707
90133,3.6485653
90134,2.3344111
90135,3.9368784
90136,2.038422
90137,3.4791934
90138,3.4714966
90139,4.364966
90140,4.416582
90141,2.9812965
90142,2.974041
90143,2.914084
90144,4.1861796
90145,2.9757764
90146,3.4983866
90147,3.7539587
90148,4.34848
90149,2.7433107
90150,3.8012357
90151,3.2015448
90152,3.7265682
90153,3.93674
90154,3.1035218
90155,3.870472
90156,4.0944824
90157,2.2444072
90158,3.8013813
90159,3.4854033
90160,4.182387
90161,2.2285168
90162,3.0067182
90163,3.1699724
90164,3.6056638
90165,2.8699317
90166,3.0509064
90167,4.031303
90168,3.263629
90169,4.2287326
90170,3.9179678
90171,4.027012
90172,3.6857147
90173,3.3151915
90174,3.3328435
90175,3.7621446
90176,2.932777
90177,2.4392905
90178,3.6064506
90179,2.5327888
90180,3.9684305
90181,2.7504559
90182,4.0850286
90183,3.4880495
90184,3.5646448
90185,2.6709723
90186,3.033138
90187,3.319675
90188,3.609585
90189,3.3549917
90190,3.523239
90191,4.213075
90192,3.9026942
90193,3.4465086
90194,4.5058136
90195,3.0454748
90196,4.20109
90197,3.3859618
90198,3.1105285
90199,3.0984066
90200,3.259085
90201,4.073571
90202,2.8275907
90203,3.933109
90204,1.7367607
90205,4.0663433
90206,3.1334577
90207,3.2628036
90208,3.6383042
90209,3.4226985
90210,3.5138001
90211,4.196257
90212,3.7737253
90213,3.4785197
90214,3.245341
90215,3.9639244
90216,2.7349079
90217,3.5719578
90218,3.7645204
90219,4.2085586
90220,2.716239
90221,3.9661405
90222,3.2106786
90223,2.9552975
90224,3.9179864
90225,3.955392
90226,3.0641286
90227,2.9045112
90228,2.7882717
90229,3.5098374
90230,1.81047
90231,3.535755
90232,3.687722
90233,3.3515542
90234,3.9505594
90235,4.029086
90236,4.2305813
90237,3.043656
90238,4.0010777
90239,4.527296
90240,3.4759326
90241,3.5788126
90242,3.7142663
90243,4.064012
90244,4.190878
90245,4.3292413
90246,3.6327336
90247,3.1423583
90248,3.7950473
90249,3.6933403
90250,1.7074769
90251,4.056742
90252,2.7773945
90253,4.227317
90254,2.899608
90255,3.7265265
90256,2.815295
90257,1.3034054
90258,3.3023405
90259,2.2972221
90260,3.3073225
90261,4.0212097
90262,3.4133892
90263,3.6925373
90264,2.523455
90265,3.6511934
90266,3.7785802
90267,4.205579
90268,3.2347717
90269,2.3134599
90270,3.2179754
90271,3.0443795
90272,4.223947
90273,2.3354692
90274,4.213965
90275,3.99604
90276,3.9687984
90277,4.0325804
90278,2.7593148
90279,3.5846326
90280,2.6687474
90281,4.427643
90282,4.2733216
90283,3.2177994
90284,3.1923525
90285,3.736081
90286,2.46899
90287,2.8884602
90288,2.3829181
90289,3.60694
90290,3.3628354
90291,3.3695655
90292,2.468372
90293,3.031132
90294,3.2970846
90295,3.0108094
90296,4.226641
90297,2.8539157
90298,4.1641603
90299,3.7806065
90300,2.6852524
90301,1.5180448
90302,3.9977682
90303,4.0566206
90304,3.4032815
90305,2.867937
90306,3.8560982
90307,4.106858
90308,4.202982
90309,3.9222286
90310,4.0726748
90311,2.5451639
90312,3.7782586
90313,4.0003757
90314,3.4561112
90315,2.212603
90316,1.239487
90317,3.8867733
90318,3.728596
90319,3.4449399
90320,3.2759845
90321,3.8711472
90322,4.1936564
90323,2.730345
90324,3.5974689
90325,3.2371325
90326,3.851138
90327,3.2745795
90328,3.5741491
90329,3.847939
90330,3.870248
90331,3.3695948
90332,4.145905
90333,2.3300586
90334,4.1360526
90335,3.944156
90336,3.623532
90337,3.6296055
90338,3.424301
90339,3.1230328
90340,3.676435
90341,3.9201858
90342,3.4654295
90343,3.1407945
90344,3.757003
90345,3.6618645
90346,3.7743213
90347,2.7999048
90348,3.2468896
90349,2.7237449
90350,3.6224704
90351,4.00483
90352,3.3918204
90353,3.1439261
90354,3.7289226
90355,3.3347306
90356,3.2195237
90357,4.3444343
90358,4.34316
90359,2.5713434
90360,4.21474
90361,3.8153052
90362,3.9148142
90363,2.4419348
90364,2.812626
90365,2.737676
90366,2.7460704
90367,4.6486926
90368,2.7376764
90369,4.12992
90370,2.9245572
90371,2.5677643
90372,3.9336233
90373,3.4975536
90374,4.2544103
90375,2.9929693
90376,3.5961654
90377,3.5728943
90378,3.893832
90379,3.420586
90380,3.7616947
90381,3.0382025
90382,2.7759304
90383,4.327933
90384,2.5997987
90385,3.1318965
90386,3.6086464
90387,3.3263319
90388,4.055136
90389,3.4573238
90390,3.7988384
90391,4.0386734
90392,2.761001
90393,4.3879905
90394,2.7412388
90395,3.5204403
90396,4.0780087
90397,3.755562
90398,4.267541
90399,4.2075324
90400,3.586059
90401,3.1208394
90402,3.4300709
90403,2.2242985
90404,3.8028066
90405,2.5228927
90406,2.8803928
90407,3.6798143
90408,4.0787287
90409,4.05406
90410,2.5496101
90411,2.973463
90412,3.7878354
90413,4.10072
90414,3.9381042
90415,4.2217736
90416,2.2430625
90417,4.165852
90418,2.5571547
90419,2.7489197
90420,2.4799688
90421,4.172943
90422,3.410037
90423,3.6677797
90424,3.1332903
90425,3.6570892
90426,3.213671
90427,3.6631186
90428,3.574922
90429,3.2649403
90430,3.7698011
90431,4.082857
90432,4.0847435
90433,3.8198838
90434,4.5887904
90435,3.7849438
90436,3.2792466
90437,2.8019307
90438,4.496869
90439,2.4622357
90440,3.4689248
90441,3.3254287
90442,4.142562
90443,4.24902
90444,3.3295646
90445,2.4310288
90446,4.086161
90447,2.9901874
90448,3.9651995
90449,4.302899
90450,2.308471
90451,3.5983417
90452,3.6029348
90453,3.363218
90454,3.161391
90455,2.3994448
90456,3.92427
90457,2.8889492
90458,3.5570893
90459,2.7706313
90460,3.9839406
90461,4.7697678
90462,4.1149507
90463,2.963297
90464,3.1106107
90465,4.1176066
90466,2.213795
90467,3.4092464
90468,3.4929645
90469,3.0964465
90470,3.6846178
90471,3.6990676
90472,3.505513
90473,4.15872
90474,4.4764724
90475,3.1095583
90476,4.154565
90477,3.4136186
90478,2.9455166
90479,3.4186
90480,3.2255478
90481,3.3266735
90482,3.6328726
90483,4.3344426
90484,2.8220687
90485,3.0465093
90486,3.8867395
90487,3.795561
90488,3.4532933
90489,3.8047752
90490,4.089881
90491,2.6082628
90492,4.328915
90493,4.434153
90494,3.701838
90495,3.608927
90496,3.620194
90497,3.2568197
90498,3.508168
90499,4.1401443
90500,2.5341008
90501,3.6498172
90502,3.7892277
90503,4.126517
90504,3.5303483
90505,2.7474303
90506,3.547532
90507,2.0878234
90508,3.9384158
90509,3.4399605
90510,3.7717276
90511,3.2573826
90512,3.9801474
90513,2.3585684
90514,3.6364655
90515,3.5875466
90516,2.247234
90517,3.4287238
90518,4.2249074
90519,2.660015
90520,3.5848982
90521,3.7261634
90522,4.176003
90523,2.4384668
90524,4.116941
90525,3.4227533
90526,4.191273
90527,4.2960396
90528,1.7382337
90529,3.627509
90530,3.9998043
90531,2.3298256
90532,4.323947
90533,3.7454233
90534,2.4645126
90535,3.4936788
90536,3.9103398
90537,3.7055087
90538,3.588594
90539,2.961104
90540,3.8684695
90541,3.3454995
90542,4.0001936
90543,4.1752195
90544,3.6995957
90545,3.6238718
90546,4.1895056
90547,3.3677075
90548,2.892609
90549,4.0211077
90550,3.8140194
90551,4.441773
90552,3.684072
90553,4.11711
90554,3.015984
90555,4.050547
90556,2.4916654
90557,3.8465424
90558,4.255152
90559,3.4967837
90560,4.098069
90561,3.1097178
90562,3.8508132
90563,3.9822516
90564,3.4552467
90565,2.0110347
90566,3.9100904
90567,4.3323298
90568,3.5963464
90569,4.5586314
90570,3.9195688
90571,3.1040187
90572,3.8843951
90573,3.083123
90574,2.328652
90575,4.2095895
90576,4.095098
90577,3.281318
90578,3.4112427
90579,4.3649325
90580,3.3452144
90581,2.2700706
90582,3.828765
90583,2.828852
90584,2.332715
90585,2.8341908
90586,3.95423
90587,3.0862448
90588,4.0965276
90589,3.535613
90590,4.169162
90591,3.3604178
90592,4.0113983
90593,3.9214847
90594,3.705185
90595,3.5546498
90596,3.726759
90597,4.18631
90598,3.6172755
90599,2.7856886
90600,4.234964
90601,3.5250096
90602,3.4252498
90603,3.7501347
90604,3.6142805
90605,2.5525682
90606,4.0590854
90607,4.1156535
90608,3.9660003
90609,3.076348
90610,4.184079
90611,3.6886742
90612,3.404997
90613,2.8831375
90614,2.807977
90615,1.3774865
90616,3.2968802
90617,3.2973323
90618,1.8897084
90619,1.7125046
90620,3.870351
90621,4.04141
90622,3.8400855
90623,3.6280653
90624,2.2970936
90625,2.9459758
90626,4.497056
90627,3.0096042
90628,3.5311124
90629,3.798465
90630,1.9601376
90631,3.602547
90632,3.4854016
90633,3.703675
90634,3.658365
90635,2.9984045
90636,3.9782329
90637,3.9925234
90638,3.3254187
90639,3.2379792
90640,3.5486329
90641,4.400941
90642,2.2708619
90643,3.1199
90644,4.3918304
90645,3.915943
90646,4.2350173
90647,2.8128955
90648,3.3578207
90649,2.5321805
90650,3.0079873
90651,3.248277
90652,4.6415825
90653,4.2677894
90654,3.4964492
90655,3.8494506
90656,2.6223915
90657,3.2579103
90658,2.4987817
90659,3.939682
90660,3.9317274
90661,3.7345018
90662,4.001739
90663,3.8287117
90664,4.536794
90665,3.4193585
90666,4.0603633
90667,3.4256628
90668,4.6071897
90669,2.9412463
90670,3.514611
90671,3.5958104
90672,3.815118
90673,4.2420716
90674,3.9822805
90675,2.8669655
90676,2.4490318
90677,0.7738604
90678,3.6514926
90679,4.255395
90680,3.5315404
90681,4.232333
90682,3.0159113
90683,4.007324
90684,2.5483525
90685,3.2342558
90686,3.613345
90687,3.9755547
90688,2.7820895
90689,3.0320468
90690,3.692911
90691,3.4121807
90692,3.8300414
90693,3.590632
90694,4.0804577
90695,3.6927006
90696,3.4617956
90697,2.9652677
90698,2.8996181
90699,3.9587915
90700,4.0298486
90701,3.5768125
90702,2.9686089
90703,3.8695266
90704,3.5414362
90705,3.334748
90706,3.2042599
90707,3.7729275
90708,4.189736
90709,2.610821
90710,2.936281
90711,3.5105941
90712,3.9718003
90713,3.439333
90714,2.8193526
90715,2.461369
90716,3.0958228
90717,2.933425
90718,2.266057
90719,3.8135488
90720,3.2882104
90721,4.094403
90722,4.0727115
90723,3.0114806
90724,3.7985787
90725,3.6345181
90726,3.419918
90727,3.833978
90728,3.9616146
90729,3.3941352
90730,2.6000535
90731,4.066233
90732,3.3972619
90733,3.1848414
90734,3.2983391
90735,4.0733204
90736,3.4789522
90737,3.5297282
90738,2.387105
90739,3.9137957
90740,2.7513285
90741,4.362252
90742,3.3830936
90743,3.4455407
90744,4.076684
90745,3.7687683
90746,2.7665284
90747,3.0514154
90748,3.736695
90749,3.449394
90750,2.985294
90751,3.6239183
90752,3.1505
90753,3.6613052
90754,2.2778237
90755,2.4384365
90756,3.224261
90757,3.3545377
90758,4.139982
90759,2.842628
90760,3.3168254
90761,2.8735344
90762,3.4230182
90763,4.257575
90764,3.0817235
90765,4.2589717
90766,3.3897836
90767,3.3513138
90768,3.7930465
90769,3.21083
90770,3.2667937
90771,2.9327898
90772,3.8935785
90773,2.7537107
90774,4.1514277
90775,2.4365919
90776,3.490854
90777,3.985322
90778,3.329893
90779,3.7263644
90780,3.327706
90781,3.1805348
90782,3.49339
90783,3.8824584
90784,3.5324597
90785,2.9393513
90786,3.2086537
90787,3.844341
90788,3.9097984
90789,3.4198487
90790,3.551204
90791,3.6357782
90792,3.3256004
90793,3.667301
90794,2.542197
90795,4.2361217
90796,3.0682137
90797,3.382479
90798,2.6285539
90799,3.8263493
90800,3.9553213
90801,3.6026387
90802,2.8448603
90803,3.1612735
90804,3.828233
