row_id,engagement_score
89799,2.5098243
89800,2.8102145
89801,3.5133855
89802,2.9005082
89803,4.445176
89804,2.6510968
89805,3.2503657
89806,4.5360546
89807,3.7996485
89808,3.8469777
89809,2.6354039
89810,3.6921365
89811,3.2564921
89812,3.3044379
89813,3.908472
89814,3.3866324
89815,2.68508
89816,2.6118574
89817,4.1032305
89818,3.6150534
89819,3.1604328
89820,3.0984674
89821,2.9961884
89822,3.616032
89823,3.2598948
89824,3.288384
89825,4.3860593
89826,4.1038547
89827,4.1780276
89828,2.901952
89829,2.9986343
89830,3.4922254
89831,4.2297554
89832,3.8798044
89833,4.2867856
89834,3.7719405
89835,3.4093163
89836,3.312174
89837,2.6461587
89838,3.3908713
89839,4.3637533
89840,3.1706326
89841,3.6143343
89842,3.0443575
89843,4.0575514
89844,3.7609673
89845,3.6796298
89846,4.159851
89847,2.079892
89848,3.8381186
89849,3.472244
89850,3.224455
89851,3.185553
89852,3.1311946
89853,4.1317453
89854,3.7074263
89855,2.853076
89856,3.6072676
89857,3.3777862
89858,3.9193957
89859,3.7119174
89860,3.1699457
89861,4.0459456
89862,4.2480135
89863,4.078175
89864,2.2971087
89865,3.8258498
89866,3.6012652
89867,3.6741285
89868,4.313396
89869,2.667626
89870,3.5239096
89871,4.048308
89872,4.051746
89873,3.702629
89874,3.32927
89875,2.8126268
89876,3.916636
89877,4.604029
89878,3.9385438
89879,3.9267793
89880,3.6956885
89881,3.2429833
89882,3.3632836
89883,3.0560806
89884,2.9110909
89885,4.215829
89886,4.2136574
89887,2.464693
89888,3.5921366
89889,3.7568994
89890,4.0185223
89891,3.8740957
89892,3.5564475
89893,3.7252681
89894,3.9486275
89895,3.4608324
89896,3.2519424
89897,3.461163
89898,3.7140744
89899,4.1787677
89900,3.7677364
89901,4.2025213
89902,4.1249504
89903,4.248209
89904,3.7196395
89905,3.2283187
89906,4.370924
89907,3.3351078
89908,3.3388245
89909,3.4586701
89910,2.7866006
89911,3.3095603
89912,4.1662025
89913,3.6439805
89914,4.0274734
89915,3.9923763
89916,3.6369193
89917,2.497394
89918,3.457977
89919,2.991827
89920,3.9554267
89921,4.083786
89922,3.360388
89923,3.2519288
89924,3.4914234
89925,2.9733016
89926,3.947493
89927,3.962789
89928,3.56522
89929,4.050952
89930,3.619149
89931,3.6953344
89932,3.2927344
89933,3.0582397
89934,2.595608
89935,2.4312196
89936,3.3826854
89937,3.4328995
89938,2.4940193
89939,4.1271615
89940,4.187158
89941,3.88613
89942,4.0822434
89943,2.7503264
89944,3.8504124
89945,3.6236088
89946,4.235572
89947,3.0375783
89948,3.2370715
89949,4.0249004
89950,3.7233036
89951,4.126152
89952,4.0340977
89953,3.9127526
89954,3.726976
89955,3.7060583
89956,2.347757
89957,3.0731509
89958,3.8647876
89959,3.5753102
89960,2.5322976
89961,3.9536474
89962,3.503254
89963,3.6638691
89964,2.509458
89965,2.797017
89966,4.316157
89967,4.0463862
89968,3.6930065
89969,3.5592244
89970,3.4027328
89971,3.7369604
89972,3.5583115
89973,4.170995
89974,4.153314
89975,3.4163735
89976,2.9475162
89977,3.863853
89978,3.3943074
89979,3.3385391
89980,3.7142448
89981,3.8483896
89982,3.973424
89983,3.410153
89984,4.456246
89985,3.855857
89986,2.6360662
89987,3.7040524
89988,3.7205558
89989,4.1537156
89990,3.7763734
89991,3.3069217
89992,4.062034
89993,3.9305866
89994,4.03776
89995,2.7120323
89996,4.133543
89997,4.5393133
89998,3.692351
89999,2.7741446
90000,3.4510603
90001,4.393598
90002,3.9113383
90003,3.784164
90004,2.7752311
90005,4.2154713
90006,4.078735
90007,3.980192
90008,2.5506945
90009,3.632006
90010,3.0347044
90011,3.0803452
90012,4.0513387
90013,3.1300209
90014,2.629304
90015,1.9701782
90016,4.075445
90017,3.4946072
90018,2.82594
90019,3.4703596
90020,3.4435196
90021,3.7362077
90022,2.9060216
90023,3.991457
90024,2.3588731
90025,4.0763426
90026,3.4342628
90027,3.7144852
90028,2.9135797
90029,4.3522973
90030,2.6679785
90031,4.2924595
90032,2.756797
90033,1.5256604
90034,3.3763545
90035,3.3390822
90036,3.642767
90037,4.121873
90038,3.869539
90039,4.2210917
90040,2.9634948
90041,3.8089435
90042,2.5707042
90043,3.6693714
90044,3.2951305
90045,3.9075131
90046,3.4406736
90047,3.5104713
90048,3.849897
90049,4.246465
90050,3.9347878
90051,3.4507334
90052,4.1092935
90053,4.0391717
90054,3.7156703
90055,3.5235937
90056,3.142052
90057,3.2222943
90058,3.44631
90059,3.6188183
90060,3.6053514
90061,2.6149788
90062,3.9175546
90063,3.1431043
90064,4.1779995
90065,3.6256273
90066,4.095047
90067,4.382904
90068,2.7895274
90069,3.0734906
90070,3.843445
90071,2.4413984
90072,2.6813397
90073,3.7675152
90074,3.487263
90075,2.7976642
90076,4.0723605
90077,4.207578
90078,3.5690684
90079,4.509214
90080,2.2087822
90081,4.1438127
90082,3.501309
90083,3.4882574
90084,3.9440134
90085,4.1386514
90086,3.7683053
90087,3.515778
90088,4.1167054
90089,3.597793
90090,3.4981165
90091,3.1882684
90092,4.352806
90093,4.5740347
90094,3.4471865
90095,3.99254
90096,3.0402362
90097,3.380565
90098,3.9750066
90099,3.4863677
90100,2.5683935
90101,3.3063586
90102,2.9677002
90103,3.7808132
90104,3.7370012
90105,3.2470949
90106,3.8189633
90107,2.744454
90108,3.5707839
90109,3.1611114
90110,3.755739
90111,3.7019012
90112,2.5507073
90113,3.196439
90114,2.5613446
90115,1.9704796
90116,3.6159694
90117,3.7211905
90118,3.254097
90119,3.625125
90120,3.1148279
90121,4.0102262
90122,3.1950526
90123,3.5451121
90124,3.4697258
90125,3.9292276
90126,2.777888
90127,4.003609
90128,3.590621
90129,3.8886206
90130,4.0092845
90131,3.2745473
90132,3.6341598
90133,3.2580504
90134,2.0030777
90135,4.1263294
90136,1.5946827
90137,3.3576689
90138,3.2921717
90139,4.465668
90140,4.1151414
90141,2.6218934
90142,2.8375323
90143,2.7415287
90144,4.158605
90145,2.836804
90146,3.4995925
90147,3.7344716
90148,4.247419
90149,2.641068
90150,3.8104777
90151,3.7638342
90152,3.7922683
90153,4.137821
90154,3.0387416
90155,3.7026205
90156,4.0544124
90157,2.38892
90158,3.6628618
90159,3.597216
90160,4.2066693
90161,2.3347797
90162,2.741664
90163,3.0086367
90164,3.552471
90165,2.884836
90166,3.1046474
90167,4.0459976
90168,2.988874
90169,4.428739
90170,3.7975607
90171,4.0034285
90172,3.4393594
90173,3.491049
90174,3.3552477
90175,3.9773936
90176,2.7392333
90177,2.4645433
90178,3.8336234
90179,2.4914272
90180,3.8189576
90181,2.7381282
90182,4.118947
90183,3.347119
90184,3.5106633
90185,3.0208914
90186,3.168519
90187,3.5842378
90188,3.5236137
90189,2.9355803
90190,3.9443026
90191,4.2494226
90192,3.9072728
90193,3.3663397
90194,4.3134704
90195,2.706313
90196,4.1077204
90197,3.5650227
90198,3.322541
90199,3.497032
90200,3.5073874
90201,4.061203
90202,3.0806375
90203,3.9369867
90204,1.5055691
90205,4.1266212
90206,3.0801406
90207,3.3277526
90208,3.6805272
90209,3.304173
90210,3.4903283
90211,4.212206
90212,3.7797372
90213,3.6988938
90214,3.3108642
90215,3.956309
90216,2.7376914
90217,3.443821
90218,3.7729995
90219,4.361392
90220,2.6856122
90221,4.0714808
90222,3.2915847
90223,2.8658469
90224,3.6866412
90225,3.807055
90226,3.133904
90227,2.7504585
90228,2.867992
90229,3.5692005
90230,2.0186753
90231,3.5222785
90232,3.7750385
90233,3.3063416
90234,3.9972363
90235,4.147246
90236,4.1604357
90237,2.9175527
90238,4.1040626
90239,4.423554
90240,3.3823123
90241,3.5516071
90242,3.5298462
90243,4.0453544
90244,4.113221
90245,3.9113243
90246,3.5147269
90247,3.3794043
90248,3.7135472
90249,3.807969
90250,1.9186298
90251,3.8170397
90252,2.563884
90253,4.1951175
90254,2.9346063
90255,4.0066648
90256,3.1475792
90257,1.1132233
90258,3.4258301
90259,2.4938815
90260,3.2147126
90261,4.0268497
90262,3.4936354
90263,3.6077125
90264,2.4108694
90265,3.5945513
90266,3.9351714
90267,4.258928
90268,3.2610586
90269,2.3689084
90270,3.2098577
90271,3.2595048
90272,4.2667274
90273,2.36367
90274,4.040569
90275,4.205171
90276,4.6241236
90277,3.9457028
90278,2.4415765
90279,3.6180365
90280,2.5638697
90281,4.302675
90282,4.5119805
90283,3.3380132
90284,3.2538092
90285,3.6680348
90286,2.3451018
90287,2.4110115
90288,2.5487516
90289,3.3580973
90290,3.5585508
90291,3.2609186
90292,2.6811593
90293,2.7189238
90294,3.1533327
90295,3.277701
90296,4.1430798
90297,2.4391294
90298,4.106116
90299,3.7511313
90300,2.5503669
90301,2.781268
90302,4.0949507
90303,4.290634
90304,3.541127
90305,3.104412
90306,3.759171
90307,4.0711117
90308,4.1014824
90309,4.164162
90310,4.091566
90311,2.9692059
90312,3.852538
90313,4.041781
90314,3.5535698
90315,2.5252514
90316,1.5690252
90317,3.921543
90318,3.492202
90319,3.495384
90320,3.2566278
90321,3.9069273
90322,4.373085
90323,2.809845
90324,3.5718215
90325,3.0599928
90326,3.8045137
90327,2.9321125
90328,3.124493
90329,3.9171658
90330,3.5535882
90331,3.5870488
90332,4.297106
90333,2.4398549
90334,4.1357055
90335,4.072965
90336,3.599837
90337,3.6796427
90338,3.6568315
90339,3.4906058
90340,3.6513898
90341,3.5671942
90342,3.109965
90343,3.3459089
90344,3.7586792
90345,3.6804798
90346,3.3906045
90347,2.9411914
90348,3.393706
90349,2.5334697
90350,3.0947006
90351,4.0287533
90352,3.590049
90353,3.0893502
90354,3.966034
90355,3.3941376
90356,3.273821
90357,4.2419605
90358,4.1584077
90359,2.4820797
90360,4.2720814
90361,3.6863198
90362,4.0429134
90363,2.4859982
90364,2.9248412
90365,3.033695
90366,2.7595396
90367,4.5131574
90368,2.7694497
90369,3.9946022
90370,2.9993722
90371,2.9825273
90372,3.7381372
90373,3.4261858
90374,4.3701725
90375,3.1980517
90376,3.606632
90377,3.4587634
90378,4.032514
90379,3.3121397
90380,3.75456
90381,3.157602
90382,2.4640372
90383,4.532426
90384,2.812402
90385,3.9485385
90386,3.917726
90387,3.2534566
90388,4.003534
90389,3.4210732
90390,3.9259524
90391,3.7240455
90392,2.6154966
90393,4.340802
90394,2.9368248
90395,3.240756
90396,4.009407
90397,3.7658703
90398,4.1995897
90399,4.1893463
90400,3.2804203
90401,3.268746
90402,3.8539438
90403,2.288126
90404,3.8358204
90405,2.8639407
90406,3.25226
90407,3.6498132
90408,3.945974
90409,3.8775902
90410,2.673297
90411,3.0435286
90412,3.978731
90413,4.139331
90414,3.8844023
90415,4.3479195
90416,2.617505
90417,4.033518
90418,2.5313857
90419,2.8443165
90420,2.2963643
90421,4.16751
90422,3.3506365
90423,3.720903
90424,3.307283
90425,3.6602151
90426,3.0383651
90427,3.9544241
90428,3.546685
90429,3.372436
90430,3.8604264
90431,4.0515103
90432,3.8769276
90433,3.7969098
90434,4.787686
90435,3.7512546
90436,3.1213565
90437,2.811092
90438,4.2678537
90439,2.7740993
90440,3.2672975
90441,3.319608
90442,4.1393285
90443,4.054999
90444,3.3907936
90445,2.4527864
90446,4.1348352
90447,3.000033
90448,4.0532393
90449,4.4159365
90450,2.3327007
90451,3.4843414
90452,3.7130017
90453,3.2824419
90454,3.3952558
90455,2.330009
90456,4.049412
90457,3.0975368
90458,3.5286222
90459,2.7679765
90460,3.9232266
90461,4.500634
90462,4.0517406
90463,2.7992744
90464,3.232325
90465,3.999405
90466,2.3241277
90467,3.5344143
90468,3.6834116
90469,2.8730085
90470,3.7005124
90471,3.621634
90472,3.5085917
90473,4.0763025
90474,4.523218
90475,3.0255716
90476,4.1437488
90477,3.3449578
90478,3.1206455
90479,3.3781154
90480,3.4195955
90481,3.413483
90482,3.4921257
90483,4.3498874
90484,3.0075166
90485,3.6566887
90486,3.7033777
90487,3.770752
90488,3.5192435
90489,3.6054478
90490,3.9295974
90491,2.76318
90492,4.3133655
90493,4.414936
90494,3.7577019
90495,3.4388998
90496,3.5183122
90497,3.2784116
90498,3.3943574
90499,4.036252
90500,2.4814794
90501,3.8000028
90502,3.7139173
90503,4.0838523
90504,3.4830651
90505,3.1525834
90506,3.5030017
90507,2.1742299
90508,3.9112008
90509,3.6987886
90510,3.6077259
90511,3.2656546
90512,3.9288146
90513,2.4628654
90514,3.5075774
90515,3.5161383
90516,2.078006
90517,3.2444308
90518,3.5146224
90519,2.280574
90520,3.8172793
90521,3.6282945
90522,4.052287
90523,2.4189622
90524,4.0640965
90525,3.4710686
90526,4.2668457
90527,4.348185
90528,2.0766294
90529,3.5716853
90530,4.3097296
90531,2.2648911
90532,4.263167
90533,3.6718593
90534,2.7303133
90535,3.490112
90536,3.9237444
90537,3.9444404
90538,3.4592483
90539,2.7571042
90540,4.03348
90541,3.4868748
90542,3.9903178
90543,4.149831
90544,3.739501
90545,3.5761847
90546,4.1937065
90547,3.2946868
90548,2.5329552
90549,3.7756846
90550,3.653287
90551,4.4169374
90552,3.3451242
90553,3.9613113
90554,2.9839387
90555,4.1476336
90556,2.751879
90557,3.8417678
90558,4.3110404
90559,3.4286606
90560,4.127663
90561,2.7536223
90562,3.7815301
90563,3.9023674
90564,3.3322244
90565,2.9880528
90566,3.9114678
90567,4.3313727
90568,3.9725924
90569,4.198538
90570,3.942203
90571,3.3636796
90572,4.116292
90573,2.855812
90574,2.492818
90575,4.1795278
90576,4.1850066
90577,3.1913588
90578,3.588432
90579,4.278274
90580,3.1304207
90581,2.265924
90582,3.4823678
90583,2.8512983
90584,2.286831
90585,3.0336196
90586,3.9088206
90587,3.0734184
90588,3.8695433
90589,3.3775012
90590,3.9528885
90591,3.5400608
90592,4.1356177
90593,3.7904277
90594,3.6768458
90595,3.9670346
90596,3.7059941
90597,3.9683175
90598,3.5576615
90599,2.676358
90600,4.2669916
90601,3.4219527
90602,3.3923526
90603,3.8314316
90604,3.6927774
90605,2.5133417
90606,3.9525232
90607,4.163806
90608,4.001907
90609,3.1270912
90610,4.044843
90611,3.7624311
90612,3.4588032
90613,2.956595
90614,2.888819
90615,2.0192206
90616,2.8425057
90617,3.3328369
90618,1.8857962
90619,1.5824894
90620,4.126249
90621,4.0744057
90622,3.6820893
90623,3.655696
90624,2.1646636
90625,3.4438238
90626,4.482194
90627,3.0007546
90628,3.56411
90629,3.5201783
90630,2.0975423
90631,3.6048186
90632,3.3171504
90633,3.636371
90634,3.6081977
90635,3.1564944
90636,3.9225657
90637,4.111073
90638,3.420252
90639,3.3337505
90640,3.4497652
90641,4.234624
90642,2.3014433
90643,2.7709908
90644,4.1938972
90645,3.7132266
90646,4.0730267
90647,2.8362274
90648,3.6559143
90649,2.54739
90650,3.3199859
90651,3.206462
90652,4.5949
90653,4.522882
90654,3.3716412
90655,3.7029326
90656,2.6588626
90657,2.918901
90658,2.6277962
90659,3.623455
90660,4.0263295
90661,3.9182627
90662,3.7222407
90663,3.7853358
90664,4.4759445
90665,3.6691935
90666,4.0263586
90667,3.3766499
90668,4.4119244
90669,3.094028
90670,3.221532
90671,3.8737128
90672,3.8852148
90673,4.11894
90674,4.0919714
90675,2.8589997
90676,2.7388995
90677,0.9391101
90678,3.6018174
90679,4.2504406
90680,3.1252537
90681,4.1370096
90682,3.3311672
90683,4.0288153
90684,2.695878
90685,3.5639107
90686,3.4667506
90687,4.1470556
90688,2.9387782
90689,3.2678623
90690,3.965164
90691,3.524167
90692,3.9949596
90693,3.7232397
90694,4.2288003
90695,3.8727589
90696,3.5630004
90697,2.6787024
90698,2.9349349
90699,3.9422066
90700,4.08878
90701,3.6971653
90702,3.015065
90703,3.8963962
90704,3.6691895
90705,2.4309325
90706,3.0427706
90707,3.5146532
90708,3.8661914
90709,2.823631
90710,2.9781902
90711,3.3310184
90712,4.1836677
90713,3.422316
90714,3.2224777
90715,2.7118797
90716,3.2843204
90717,3.022666
90718,2.3436341
90719,3.8057592
90720,3.5465882
90721,4.1178694
90722,4.1931977
90723,2.8724656
90724,3.9789526
90725,3.6474798
90726,3.3873081
90727,3.6172225
90728,3.7583313
90729,3.385889
90730,2.4899278
90731,4.091584
90732,3.4613595
90733,2.938165
90734,3.2029114
90735,3.9666324
90736,3.3995962
90737,3.4961731
90738,2.545234
90739,3.9696054
90740,2.685529
90741,4.226988
90742,3.4610827
90743,3.4057977
90744,4.098908
90745,3.6460974
90746,3.005069
90747,2.9356823
90748,3.691961
90749,3.679126
90750,3.6378515
90751,3.708841
90752,3.0092256
90753,4.0396347
90754,2.3080947
90755,2.5388677
90756,3.1693108
90757,3.8705244
90758,3.8722882
90759,2.87234
90760,3.6216319
90761,3.1491559
90762,3.5023801
90763,4.3064694
90764,2.7715073
90765,3.8454385
90766,3.4944985
90767,3.3092499
90768,3.2056577
90769,2.8910606
90770,3.3429186
90771,3.1141386
90772,3.8937745
90773,2.9317274
90774,4.095592
90775,2.4050226
90776,3.7000122
90777,4.0915475
90778,3.3516297
90779,3.751899
90780,3.3315668
90781,3.0521903
90782,3.4885392
90783,4.0060716
90784,3.5936368
90785,3.3784363
90786,3.261763
90787,3.7500296
90788,3.7225833
90789,3.6005666
90790,3.390162
90791,3.8763995
90792,3.449613
90793,3.5637882
90794,2.571349
90795,4.0635176
90796,3.140013
90797,3.5661702
90798,2.6921017
90799,3.5831995
90800,3.821124
90801,3.5198424
